person_id,risk_score,risk_flight,risk_exam,risk_shoot,risk_disc_safety,risk_training,department,rank,specialization
G21267,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Beta,Warrant Officer,Repair Specialist
G23226,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Beta,Warrant Officer,Repair Specialist
AO05709,48.1,0.6842105263157895,0.44561403508771935,0.5,0.35619047619047617,0.049523809523809526,Delta,Lieutenant Colonel,Department Commander
AO12824,68.3,0.8596491228070176,0.9456140350877194,0.5,0.35619047619047617,0.7047619047619048,Delta,Major,Chief of Operations
AO16360,91.5,0.9754385964912281,0.8842105263157894,0.8632478632478633,0.9942857142857143,0.7047619047619048,Delta,Captain,Pilot-Operator Lead
G11837,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Delta,Senior Warrant Officer,Technical Service Lead
AO13387,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Delta,Major,Training & Standardization Lead
AO18342,45.9,0.4666666666666667,0.08070175438596494,0.9273504273504274,0.35619047619047617,0.3904761904761905,Delta,Captain,Operations Officer
AO23991,57.6,0.10526315789473684,0.487719298245614,0.8931623931623932,0.9523809523809523,0.2895238095238095,Delta,Lieutenant,Operations Officer
AO11296,66.4,0.9473684210526316,0.34912280701754383,0.9316239316239316,0.35619047619047617,0.7047619047619048,Delta,Major,Operations Officer
AO24278,40.7,0.12631578947368416,0.6701754385964912,0.5,0.35619047619047617,0.22380952380952382,Delta,Lieutenant,Operations Officer
AO21963,51.8,0.5578947368421052,0.21754385964912282,0.5,0.820952380952381,0.7047619047619048,Delta,Senior Lieutenant,Operations Officer
AO24578,52.0,0.21052631578947367,0.5649122807017544,0.9636752136752137,0.35619047619047617,0.2895238095238095,Delta,Lieutenant,Operations Officer
AO25711,36.9,0.3298245614035088,0.712280701754386,0.12179487179487179,0.35619047619047617,0.14476190476190476,Delta,Lieutenant,Operations Officer
AO14187,47.8,0.6035087719298246,0.3315789473684211,0.6324786324786325,0.35619047619047617,0.2895238095238095,Delta,Major,Operations Officer
AO22316,14.5,0.021052631578947323,0.010526315789473717,0.12179487179487179,0.35619047619047617,0.7047619047619048,Delta,Senior Lieutenant,Operations Officer
AO18186,30.2,0.48070175438596496,0.16491228070175434,0.2692307692307692,0.35619047619047617,0.049523809523809526,Delta,Captain,Operations Officer
AO20436,38.7,0.21754385964912282,0.35789473684210527,0.5448717948717948,0.35619047619047617,0.7047619047619048,Delta,Senior Lieutenant,Operations Officer
AO18238,39.4,0.16140350877192977,0.6017543859649123,0.5,0.35619047619047617,0.14476190476190476,Delta,Captain,Operations Officer
AO25379,49.3,0.03157894736842104,0.6859649122807018,0.9423076923076923,0.35619047619047617,0.14476190476190476,Delta,Lieutenant,Operations Officer
AO12189,68.8,0.736842105263158,0.343859649122807,0.9572649572649573,0.820952380952381,0.2895238095238095,Delta,Major,Operations Officer
AO15573,57.4,0.5,0.5,0.5,0.820952380952381,0.7047619047619048,Delta,Captain,Flight Control Officer
AO18127,57.4,0.5,0.5,0.5,0.820952380952381,0.7047619047619048,Delta,Captain,Flight Control Officer
AO13278,57.4,0.5,0.5,0.5,0.820952380952381,0.7047619047619048,Delta,Major,Flight Control Officer
AO15860,55.4,0.5,0.5,0.5,0.820952380952381,0.2895238095238095,Delta,Captain,Training & Standardization Officer
AO23574,55.0,0.5,0.5,0.5,0.820952380952381,0.22380952380952382,Delta,Lieutenant,Training & Standardization Officer
AO24436,44.9,0.5,0.5,0.5,0.35619047619047617,0.049523809523809526,Delta,Lieutenant,Training & Standardization Officer
AO24631,54.8,0.0035087719298245723,0.8701754385964913,0.5,0.9523809523809523,0.2895238095238095,Delta,Lieutenant,Pilot-Operator
AO15583,68.3,0.5192982456140351,0.7350877192982457,0.6816239316239316,0.820952380952381,0.7047619047619048,Delta,Captain,Pilot-Operator
AO24190,41.0,0.2912280701754386,0.5105263157894737,0.5448717948717948,0.35619047619047617,0.049523809523809526,Delta,Lieutenant,Pilot-Operator
AO15781,68.8,0.49122807017543857,0.9350877192982456,0.6260683760683761,0.820952380952381,0.22380952380952382,Delta,Captain,Pilot-Operator
AO12061,54.6,0.47017543859649125,0.6578947368421053,0.7606837606837606,0.35619047619047617,0.049523809523809526,Delta,Major,Pilot-Operator
AO18148,67.3,0.8140350877192982,0.30877192982456136,0.7606837606837606,0.9523809523809523,0.22380952380952382,Delta,Captain,Pilot-Operator
AO13289,51.7,0.2666666666666667,0.6666666666666667,0.4188034188034188,0.820952380952381,0.2895238095238095,Delta,Major,Pilot-Operator
AO23475,76.3,0.9403508771929825,0.8140350877192982,0.5,0.820952380952381,0.7047619047619048,Delta,Lieutenant,Pilot-Operator
AO25607,68.7,0.9508771929824561,0.9824561403508771,0.5,0.35619047619047617,0.14476190476190476,Delta,Lieutenant,Pilot-Operator
AO21091,70.6,0.8491228070175438,0.6859649122807018,0.5,0.9523809523809523,0.14476190476190476,Delta,Senior Lieutenant,Pilot-Operator
AO22207,53.1,0.9017543859649123,0.6754385964912281,0.12179487179487179,0.35619047619047617,0.7047619047619048,Delta,Senior Lieutenant,Pilot-Operator
AO17682,43.5,0.856140350877193,0.07543859649122808,0.12179487179487179,0.820952380952381,0.14476190476190476,Delta,Captain,Pilot-Operator
AO17015,52.4,0.7298245614035088,0.9,0.12179487179487179,0.35619047619047617,0.2895238095238095,Delta,Captain,Pilot-Operator
AO13576,46.5,0.6175438596491227,0.5105263157894737,0.43803418803418803,0.35619047619047617,0.049523809523809526,Delta,Major,Pilot-Operator
AO20306,56.2,0.34736842105263155,0.775438596491228,0.7606837606837606,0.35619047619047617,0.3904761904761905,Delta,Senior Lieutenant,Pilot-Operator
AO14271,40.2,0.6701754385964912,0.24736842105263157,0.33547008547008544,0.35619047619047617,0.3476190476190476,Delta,Major,Pilot-Operator
AO25477,38.1,0.12982456140350873,0.9192982456140351,0.12179487179487179,0.35619047619047617,0.3476190476190476,Delta,Lieutenant,Pilot-Operator
AO16242,70.3,0.9929824561403509,0.6087719298245614,0.28205128205128205,0.981904761904762,0.7047619047619048,Delta,Captain,Pilot-Operator
AO23405,56.9,0.8035087719298246,0.6280701754385964,0.4188034188034188,0.35619047619047617,0.7047619047619048,Delta,Lieutenant,Pilot-Operator
AO18046,66.4,0.5403508771929825,0.8192982456140351,0.5,0.820952380952381,0.7047619047619048,Delta,Captain,Pilot-Operator
G20303,54.4,0.6982456140350877,0.19824561403508767,0.8547008547008547,0.35619047619047617,0.7047619047619048,Delta,Senior Warrant Officer,UAV Operator
G12516,37.6,0.45964912280701753,0.11929824561403513,0.49786324786324787,0.35619047619047617,0.7047619047619048,Delta,Senior Warrant Officer,UAV Operator
G11545,71.5,0.9157894736842105,0.8035087719298246,0.7136752136752137,0.35619047619047617,0.7047619047619048,Delta,Senior Warrant Officer,UAV Operator
G24443,27.5,0.10175438596491226,0.20526315789473681,0.36538461538461536,0.35619047619047617,0.7047619047619048,Delta,Junior Warrant Officer,UAV Operator
G24868,65.1,0.343859649122807,0.9614035087719298,0.5,0.820952380952381,0.7047619047619048,Delta,Junior Warrant Officer,UAV Operator
G23314,54.0,0.45614035087719296,0.2929824561403509,0.9850427350427351,0.35619047619047617,0.7047619047619048,Delta,Warrant Officer,UAV Operator
G19777,46.7,0.7684210526315789,0.17368421052631577,0.5,0.35619047619047617,0.7047619047619048,Delta,Senior Warrant Officer,UAV Operator
G08440,53.6,0.8771929824561404,0.19298245614035092,0.6474358974358975,0.35619047619047617,0.7047619047619048,Delta,Senior Warrant Officer,UAV Operator
G23726,36.6,0.49473684210526314,0.42105263157894735,0.12179487179487179,0.35619047619047617,0.7047619047619048,Delta,Junior Warrant Officer,UAV Operator
G11657,55.9,0.5368421052631579,0.44561403508771935,0.8290598290598291,0.35619047619047617,0.7047619047619048,Delta,Senior Warrant Officer,UAV Operator
G21722,33.5,0.2807017543859649,0.13157894736842102,0.5,0.35619047619047617,0.7047619047619048,Delta,Warrant Officer,UAV Operator
G22580,53.5,0.9192982456140351,0.35789473684210527,0.43803418803418803,0.35619047619047617,0.7047619047619048,Delta,Warrant Officer,UAV Operator
G16308,53.9,0.8421052631578947,0.7666666666666666,0.12179487179487179,0.35619047619047617,0.7047619047619048,Delta,Senior Warrant Officer,UAV Operator
G23263,47.2,0.38596491228070173,0.5754385964912281,0.5,0.35619047619047617,0.7047619047619048,Delta,Warrant Officer,UAV Operator
G22662,57.1,0.6596491228070176,0.8614035087719298,0.33547008547008544,0.35619047619047617,0.7047619047619048,Delta,Warrant Officer,UAV Operator
G20911,70.1,0.6526315789473685,0.8333333333333334,0.8931623931623932,0.35619047619047617,0.7047619047619048,Delta,Senior Warrant Officer,UAV Operator
G22464,58.2,0.6421052631578947,0.4614035087719298,0.7991452991452992,0.35619047619047617,0.7047619047619048,Delta,Warrant Officer,UAV Operator
G21369,49.7,0.4,0.7,0.46153846153846156,0.35619047619047617,0.7047619047619048,Delta,Warrant Officer,UAV Operator
G18149,52.2,0.6736842105263158,0.487719298245614,0.5,0.35619047619047617,0.7047619047619048,Delta,Senior Warrant Officer,UAV Operator
G07690,33.3,0.8,0.06666666666666665,0.12179487179487179,0.35619047619047617,0.2895238095238095,Delta,Senior Warrant Officer,UAV Operator
G23804,57.4,0.5,0.5,0.5,0.820952380952381,0.7047619047619048,Delta,Warrant Officer,Technical Staff
G24311,46.4,0.5,0.5,0.5,0.35619047619047617,0.3476190476190476,Delta,Junior Warrant Officer,Technical Staff
G07820,46.1,0.5,0.5,0.5,0.35619047619047617,0.2895238095238095,Delta,Senior Warrant Officer,Technical Staff
G24390,45.7,0.5,0.5,0.5,0.35619047619047617,0.22380952380952382,Delta,Junior Warrant Officer,Technical Staff
G09841,55.4,0.5,0.5,0.5,0.820952380952381,0.2895238095238095,Delta,Senior Warrant Officer,Technical Staff
G25584,57.4,0.5,0.5,0.5,0.820952380952381,0.7047619047619048,Delta,Junior Warrant Officer,Technical Staff
G23074,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Delta,Warrant Officer,Technical Staff
G23810,58.9,0.5,0.5,0.5,0.981904761904762,0.3476190476190476,Delta,Junior Warrant Officer,Technical Staff
G21565,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Delta,Warrant Officer,Technical Staff
G20187,46.4,0.5,0.5,0.5,0.35619047619047617,0.3476190476190476,Delta,Senior Warrant Officer,Technical Staff
G24951,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Delta,Junior Warrant Officer,Technical Staff
G25456,58.6,0.5,0.5,0.5,0.981904761904762,0.2895238095238095,Delta,Junior Warrant Officer,Technical Staff
G15955,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Delta,Senior Warrant Officer,Technical Staff
G21305,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Delta,Warrant Officer,Technical Staff
G22415,46.1,0.5,0.5,0.5,0.35619047619047617,0.2895238095238095,Delta,Warrant Officer,Technical Staff
G22037,57.4,0.5,0.5,0.5,0.820952380952381,0.7047619047619048,Delta,Warrant Officer,Technical Staff
G22579,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Delta,Warrant Officer,Technical Staff
G22977,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Delta,Warrant Officer,Technical Staff
G24065,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Delta,Junior Warrant Officer,Technical Staff
G07673,46.6,0.5,0.5,0.5,0.35619047619047617,0.3904761904761905,Delta,Senior Warrant Officer,Technical Staff
G22535,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Delta,Warrant Officer,Technical Service
G23918,57.4,0.5,0.5,0.5,0.820952380952381,0.7047619047619048,Delta,Warrant Officer,Technical Service
G25132,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Delta,Junior Warrant Officer,Technical Service
G22485,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Delta,Warrant Officer,Technical Service
G22220,57.4,0.5,0.5,0.5,0.820952380952381,0.7047619047619048,Delta,Warrant Officer,Technical Service
G22168,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Delta,Warrant Officer,Technical Service
G13401,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Delta,Senior Warrant Officer,Technical Service
G25062,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Delta,Junior Warrant Officer,Technical Service
G23312,46.1,0.5,0.5,0.5,0.35619047619047617,0.2895238095238095,Delta,Warrant Officer,Technical Service
G11789,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Delta,Senior Warrant Officer,Technical Service
G25707,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Delta,Junior Warrant Officer,Technical Service
G22436,60.1,0.5,0.5,0.5,0.9523809523809523,0.7047619047619048,Delta,Warrant Officer,Technical Service
G13194,57.4,0.5,0.5,0.5,0.820952380952381,0.7047619047619048,Delta,Senior Warrant Officer,Repair Specialist
G24151,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Delta,Junior Warrant Officer,Repair Specialist
G07405,57.4,0.5,0.5,0.5,0.820952380952381,0.7047619047619048,Delta,Senior Warrant Officer,Repair Specialist
G11903,57.4,0.5,0.5,0.5,0.820952380952381,0.7047619047619048,Delta,Senior Warrant Officer,Repair Specialist
G23626,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Delta,Warrant Officer,Repair Specialist
G09553,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Delta,Senior Warrant Officer,Repair Specialist
G22502,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Delta,Warrant Officer,Repair Specialist
G25177,44.9,0.5,0.5,0.5,0.35619047619047617,0.049523809523809526,Delta,Junior Warrant Officer,Repair Specialist
AO97317,47.7,0.6947368421052631,0.38421052631578945,0.5,0.35619047619047617,0.22380952380952382,Gamma,Lieutenant Colonel,Department Commander
AO14416,42.0,0.5543859649122806,0.3315789473684211,0.5,0.35619047619047617,0.049523809523809526,Gamma,Major,Chief of Operations
AO14212,66.6,0.9263157894736842,0.8105263157894737,0.5,0.35619047619047617,0.7047619047619048,Gamma,Major,Pilot-Operator Lead
G23124,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Gamma,Warrant Officer,Technical Service Lead
AO18162,45.3,0.5,0.5,0.5,0.35619047619047617,0.14476190476190476,Gamma,Captain,Training & Standardization Lead
AO17072,47.0,0.4771929824561404,0.27543859649122804,0.46153846153846156,0.820952380952381,0.049523809523809526,Gamma,Captain,Operations Officer
AO24985,35.4,0.14035087719298245,0.35789473684210527,0.6047008547008547,0.35619047619047617,0.14476190476190476,Gamma,Lieutenant,Operations Officer
AO21429,30.6,0.23859649122807014,0.010526315789473717,0.6816239316239316,0.35619047619047617,0.049523809523809526,Gamma,Senior Lieutenant,Operations Officer
AO20240,40.5,0.33684210526315794,0.43157894736842106,0.49786324786324787,0.35619047619047617,0.3476190476190476,Gamma,Senior Lieutenant,Operations Officer
AO16860,37.3,0.19649122807017538,0.48070175438596496,0.5,0.35619047619047617,0.14476190476190476,Gamma,Captain,Operations Officer
AO24475,39.6,0.0491228070175439,0.6473684210526316,0.46153846153846156,0.35619047619047617,0.7047619047619048,Gamma,Lieutenant,Operations Officer
AO24451,28.5,0.04210526315789476,0.24035087719298243,0.5448717948717948,0.35619047619047617,0.14476190476190476,Gamma,Lieutenant,Operations Officer
AO25736,17.1,0.03508771929824561,0.09999999999999998,0.12179487179487179,0.35619047619047617,0.7047619047619048,Gamma,Lieutenant,Operations Officer
AO24080,47.0,0.0736842105263158,0.9929824561403509,0.49786324786324787,0.35619047619047617,0.14476190476190476,Gamma,Lieutenant,Operations Officer
AO17637,65.8,0.7333333333333334,0.9719298245614035,0.5,0.35619047619047617,0.7047619047619048,Gamma,Captain,Operations Officer
AO23313,39.4,0.1228070175438597,0.9070175438596492,0.12179487179487179,0.35619047619047617,0.7047619047619048,Gamma,Lieutenant,Operations Officer
AO23316,37.4,0.10877192982456141,0.6245614035087719,0.33547008547008544,0.35619047619047617,0.7047619047619048,Gamma,Lieutenant,Operations Officer
AO17887,81.1,0.7929824561403509,0.856140350877193,0.7991452991452992,0.820952380952381,0.7047619047619048,Gamma,Captain,Operations Officer
AO15343,58.8,0.8315789473684211,0.5964912280701755,0.5,0.35619047619047617,0.7047619047619048,Gamma,Captain,Operations Officer
AO18123,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Gamma,Captain,Flight Control Officer
AO18600,45.7,0.5,0.5,0.5,0.35619047619047617,0.22380952380952382,Gamma,Captain,Flight Control Officer
AO24112,57.4,0.5,0.5,0.5,0.820952380952381,0.7047619047619048,Gamma,Lieutenant,Flight Control Officer
AO18070,54.6,0.5,0.5,0.5,0.820952380952381,0.14476190476190476,Gamma,Captain,Training & Standardization Officer
AO24903,45.3,0.5,0.5,0.5,0.35619047619047617,0.14476190476190476,Gamma,Lieutenant,Training & Standardization Officer
AO21835,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Gamma,Senior Lieutenant,Training & Standardization Officer
AO21206,74.9,0.9614035087719298,0.9789473684210527,0.7606837606837606,0.35619047619047617,0.049523809523809526,Gamma,Senior Lieutenant,Pilot-Operator
AO15626,41.1,0.30175438596491233,0.7964912280701755,0.12179487179487179,0.35619047619047617,0.7047619047619048,Gamma,Captain,Pilot-Operator
AO16652,49.5,0.7473684210526316,0.3035087719298246,0.12179487179487179,0.9523809523809523,0.22380952380952382,Gamma,Captain,Pilot-Operator
AO21394,38.7,0.04561403508771933,0.5578947368421052,0.12179487179487179,0.9942857142857143,0.14476190476190476,Gamma,Senior Lieutenant,Pilot-Operator
AO17667,57.6,0.5473684210526315,0.6754385964912281,0.28205128205128205,0.820952380952381,0.7047619047619048,Gamma,Captain,Pilot-Operator
AO25008,27.1,0.08421052631578951,0.1105263157894737,0.5448717948717948,0.35619047619047617,0.2895238095238095,Gamma,Lieutenant,Pilot-Operator
AO21911,65.9,0.9087719298245613,0.8333333333333334,0.12179487179487179,0.9523809523809523,0.049523809523809526,Gamma,Senior Lieutenant,Pilot-Operator
AO24650,66.4,0.7403508771929825,0.6175438596491227,0.5,0.820952380952381,0.7047619047619048,Gamma,Lieutenant,Pilot-Operator
AO13655,51.8,0.6210526315789473,0.1596491228070176,0.5,0.9523809523809523,0.14476190476190476,Gamma,Major,Pilot-Operator
AO19192,55.5,0.30877192982456136,0.9403508771929825,0.2564102564102564,0.820952380952381,0.2895238095238095,Gamma,Captain,Pilot-Operator
AO22118,79.9,0.8631578947368421,0.6350877192982456,0.7606837606837606,0.9942857142857143,0.7047619047619048,Gamma,Senior Lieutenant,Pilot-Operator
AO24579,30.1,0.13684210526315788,0.14210526315789473,0.5,0.35619047619047617,0.7047619047619048,Gamma,Lieutenant,Pilot-Operator
AO12488,53.0,0.9333333333333333,0.1105263157894737,0.7606837606837606,0.35619047619047617,0.14476190476190476,Gamma,Major,Pilot-Operator
AO24665,54.4,0.7614035087719299,0.5929824561403509,0.12179487179487179,0.820952380952381,0.22380952380952382,Gamma,Lieutenant,Pilot-Operator
AO18360,43.7,0.28421052631578947,0.010526315789473717,0.7286324786324786,0.820952380952381,0.3476190476190476,Gamma,Captain,Pilot-Operator
AO12822,56.1,0.7894736842105263,0.6473684210526316,0.12179487179487179,0.820952380952381,0.14476190476190476,Gamma,Major,Pilot-Operator
AO11938,44.6,0.775438596491228,0.1596491228070176,0.12179487179487179,0.820952380952381,0.3476190476190476,Gamma,Major,Pilot-Operator
AO21355,55.8,0.8807017543859649,0.4964912280701754,0.5,0.35619047619047617,0.3476190476190476,Gamma,Senior Lieutenant,Pilot-Operator
AO16958,61.4,0.256140350877193,0.5508771929824561,0.9145299145299145,0.820952380952381,0.3904761904761905,Gamma,Captain,Pilot-Operator
AO23557,38.8,0.056140350877192935,0.26491228070175443,0.3034188034188034,0.981904761904762,0.7047619047619048,Gamma,Lieutenant,Pilot-Operator
G08994,50.3,0.5228070175438597,0.7403508771929825,0.32264957264957267,0.35619047619047617,0.7047619047619048,Gamma,Senior Warrant Officer,UAV Operator
G21193,63.4,0.5824561403508772,0.6350877192982456,0.8931623931623932,0.35619047619047617,0.7047619047619048,Gamma,Warrant Officer,UAV Operator
G23405,46.0,0.3263157894736842,0.7,0.5,0.35619047619047617,0.14476190476190476,Gamma,Warrant Officer,UAV Operator
G21265,46.6,0.5087719298245614,0.5017543859649123,0.5,0.35619047619047617,0.3476190476190476,Gamma,Warrant Officer,UAV Operator
G23583,66.4,0.8175438596491228,0.5210526315789474,0.8931623931623932,0.35619047619047617,0.7047619047619048,Gamma,Warrant Officer,UAV Operator
G16237,53.4,0.7192982456140351,0.07017543859649122,0.9209401709401709,0.35619047619047617,0.7047619047619048,Gamma,Senior Warrant Officer,UAV Operator
G12759,36.3,0.6666666666666667,0.16842105263157892,0.3034188034188034,0.35619047619047617,0.14476190476190476,Gamma,Senior Warrant Officer,UAV Operator
G21712,32.8,0.5929824561403509,0.010526315789473717,0.28205128205128205,0.35619047619047617,0.7047619047619048,Gamma,Warrant Officer,UAV Operator
G11534,67.1,0.7824561403508772,0.9298245614035088,0.5448717948717948,0.35619047619047617,0.7047619047619048,Gamma,Senior Warrant Officer,UAV Operator
G13338,74.5,0.968421052631579,0.8263157894736842,0.7606837606837606,0.35619047619047617,0.7047619047619048,Gamma,Senior Warrant Officer,UAV Operator
G24740,42.5,0.11578947368421055,0.4771929824561404,0.6816239316239316,0.35619047619047617,0.7047619047619048,Gamma,Junior Warrant Officer,UAV Operator
G24625,38.5,0.1701754385964912,0.24736842105263157,0.3888888888888889,0.820952380952381,0.3904761904761905,Gamma,Junior Warrant Officer,UAV Operator
G08825,41.0,0.6456140350877193,0.07543859649122808,0.12179487179487179,0.820952380952381,0.7047619047619048,Gamma,Senior Warrant Officer,UAV Operator
G24228,59.4,0.22456140350877196,0.9508771929824561,0.5,0.820952380952381,0.22380952380952382,Gamma,Junior Warrant Officer,UAV Operator
G22914,64.0,0.368421052631579,0.6350877192982456,0.8290598290598291,0.820952380952381,0.3476190476190476,Gamma,Warrant Officer,UAV Operator
G23950,37.4,0.32280701754385965,0.14210526315789473,0.6047008547008547,0.35619047619047617,0.7047619047619048,Gamma,Warrant Officer,UAV Operator
G18229,70.6,0.743859649122807,0.7807017543859649,0.8717948717948718,0.35619047619047617,0.7047619047619048,Gamma,Senior Warrant Officer,UAV Operator
G10034,37.5,0.5789473684210527,0.37192982456140355,0.12179487179487179,0.35619047619047617,0.7047619047619048,Gamma,Senior Warrant Officer,UAV Operator
G24055,32.4,0.3508771929824561,0.056140350877192935,0.46153846153846156,0.35619047619047617,0.7047619047619048,Gamma,Junior Warrant Officer,UAV Operator
G17751,61.2,0.35789473684210527,0.7228070175438597,0.9423076923076923,0.35619047619047617,0.7047619047619048,Gamma,Senior Warrant Officer,UAV Operator
G21335,57.4,0.5,0.5,0.5,0.820952380952381,0.7047619047619048,Gamma,Warrant Officer,Technical Staff
G19692,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Gamma,Senior Warrant Officer,Technical Staff
G18048,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Gamma,Senior Warrant Officer,Technical Staff
G23617,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Gamma,Warrant Officer,Technical Staff
G18607,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Gamma,Senior Warrant Officer,Technical Staff
G22495,44.9,0.5,0.5,0.5,0.35619047619047617,0.049523809523809526,Gamma,Warrant Officer,Technical Staff
G22236,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Gamma,Warrant Officer,Technical Staff
G22081,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Gamma,Warrant Officer,Technical Staff
G23603,58.0,0.5,0.5,0.5,0.9523809523809523,0.2895238095238095,Gamma,Junior Warrant Officer,Technical Staff
G23250,57.4,0.5,0.5,0.5,0.820952380952381,0.7047619047619048,Gamma,Warrant Officer,Technical Staff
G21406,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Gamma,Warrant Officer,Technical Staff
G24842,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Gamma,Junior Warrant Officer,Technical Staff
G09851,57.4,0.5,0.5,0.5,0.820952380952381,0.7047619047619048,Gamma,Senior Warrant Officer,Technical Staff
G17884,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Gamma,Senior Warrant Officer,Technical Staff
G25117,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Gamma,Junior Warrant Officer,Technical Staff
G25881,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Gamma,Junior Warrant Officer,Technical Staff
G22817,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Gamma,Warrant Officer,Technical Staff
G24028,57.4,0.5,0.5,0.5,0.820952380952381,0.7047619047619048,Gamma,Junior Warrant Officer,Technical Staff
G21397,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Gamma,Senior Warrant Officer,Technical Staff
G22616,57.4,0.5,0.5,0.5,0.820952380952381,0.7047619047619048,Gamma,Warrant Officer,Technical Staff
G16679,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Gamma,Senior Warrant Officer,Technical Service
G25490,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Gamma,Junior Warrant Officer,Technical Service
G22788,57.4,0.5,0.5,0.5,0.820952380952381,0.7047619047619048,Gamma,Warrant Officer,Technical Service
G21226,46.1,0.5,0.5,0.5,0.35619047619047617,0.2895238095238095,Gamma,Warrant Officer,Technical Service
G22189,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Gamma,Warrant Officer,Technical Service
G21086,44.9,0.5,0.5,0.5,0.35619047619047617,0.049523809523809526,Gamma,Warrant Officer,Technical Service
G07800,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Gamma,Senior Warrant Officer,Technical Service
G21074,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Gamma,Warrant Officer,Technical Service
G23622,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Gamma,Warrant Officer,Technical Service
G08080,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Gamma,Senior Warrant Officer,Technical Service
G18336,46.4,0.5,0.5,0.5,0.35619047619047617,0.3476190476190476,Gamma,Senior Warrant Officer,Technical Service
G19856,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Gamma,Senior Warrant Officer,Technical Service
G06810,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Gamma,Senior Warrant Officer,Repair Specialist
G09028,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Gamma,Senior Warrant Officer,Repair Specialist
G25779,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Gamma,Junior Warrant Officer,Repair Specialist
G16461,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Gamma,Senior Warrant Officer,Repair Specialist
G25044,46.4,0.5,0.5,0.5,0.35619047619047617,0.3476190476190476,Gamma,Junior Warrant Officer,Repair Specialist
G24144,46.6,0.5,0.5,0.5,0.35619047619047617,0.3904761904761905,Gamma,Junior Warrant Officer,Repair Specialist
G22135,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Gamma,Warrant Officer,Repair Specialist
G22448,48.1,0.5,0.5,0.5,0.35619047619047617,0.7047619047619048,Gamma,Warrant Officer,Repair Specialist
